track_id,track_name,track_artist,popularity_2023,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_2025,season,year,period,popularity_categorized
3JAqEYLvkXUECDgWgY3SBv,in my mind,the amazons,7,1kLPf4HFRPS0NOFGXDsRR2,introducing… the amazons,2020-01-17,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.326,0.918,0,-4.207,0,0.0677,0.000102,0.00397,0.0719,0.546,155.046,230625,1,Winter,2020,2010s,hardly recognizable
0JFKj8g0LA9uMNlo8d0pM2,fake news,the luka state,16,2ixPKHbuQJ3Q8aZqzAhHGI,fake news,2020-01-17,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.369,0.967,10,-8.032,0,0.0974,3.95e-05,0.0,0.664,0.218,163.053,193842,0,Winter,2020,2010s,hardly recognizable
6iACYlu0i0csBkEHcuq34H,sever,red,45,5gZ429A8A39tjws3mV57RR,sever,2020-01-17,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.173,0.893,6,-5.53,0,0.163,0.000211,0.0214,0.102,0.36,84.985,242000,0,Winter,2020,2010s,hardly recognizable
5qbtHIOOPeiALZnn7QmPJN,obvious,diamante,36,5ELjHlzUpuI0MRD8wHRPuA,obvious,2020-01-17,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.419,0.862,5,-5.542,0,0.0407,0.000112,0.0,0.39,0.448,156.041,222147,21,Winter,2020,2010s,hardly recognizable
6PLY5MiCWMiQZrmTQdhRxC,alive,silvera,21,6q25GZqPvtNcoPUlavtmD6,alive,2020-01-17,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.496,0.944,5,-7.489,1,0.0519,1.4e-05,1.12e-05,0.0995,0.304,94.962,191040,0,Winter,2020,2010s,hardly recognizable
2yY9il1hItc4lu35EvNUvH,cannonball,zero theorem,12,0SSmpagAr6upXjib2U3ZFD,the killing i,2020-01-17,Hard Rock Workout,5nOO372uzpOM5rB2bRWfkp,rock,hard rock,0.414,0.972,4,-3.548,0,0.0855,0.00104,0.0,0.568,0.493,199.793,187200,15,Winter,2020,2010s,hardly recognizable
4KxEJRXY977tTYIfHvL81N,something different,zero theorem,8,0SSmpagAr6upXjib2U3ZFD,the killing i,2020-01-17,Hard Rock Workout,5nOO372uzpOM5rB2bRWfkp,rock,hard rock,0.459,0.99,11,-3.008,0,0.0539,0.00141,5.49e-06,0.0795,0.299,95.034,188349,30,Winter,2020,2010s,hardly recognizable
4n4SbofFYMvEFGwhSNlule,the killing,zero theorem,6,0SSmpagAr6upXjib2U3ZFD,the killing i,2020-01-17,Hard Rock Workout,5nOO372uzpOM5rB2bRWfkp,rock,hard rock,0.326,0.984,8,-3.316,1,0.139,0.000623,2.27e-05,0.424,0.425,197.895,175852,17,Winter,2020,2010s,hardly recognizable
31XxO16aGfm37OOK6uBGtE,threat,zero theorem,6,0SSmpagAr6upXjib2U3ZFD,the killing i,2020-01-17,Hard Rock Workout,5nOO372uzpOM5rB2bRWfkp,rock,hard rock,0.4,0.943,6,-4.731,0,0.144,0.000653,7.65e-05,0.206,0.29,176.056,190057,16,Winter,2020,2010s,hardly recognizable
499kFE5yNFDRMrhKz96Vct,maldad,steve aoki,35,2Pgu9J1194NsIU2dJSlXYO,maldad,2020-01-17,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.674,0.808,1,-4.168,1,0.103,0.00182,7.7e-05,0.259,0.66,104.863,168159,10,Winter,2020,2010s,hardly recognizable
0St41jgdNsH7bQOXspWNAq,animal,las villa,35,2U9ZbAJuDlOIDShITSlWrN,animal,2020-01-17,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.782,0.7,2,-4.453,1,0.09,0.476,1.52e-05,0.243,0.567,168.001,160000,19,Winter,2020,2010s,hardly recognizable
76Xv0phxmn6MyCxY3K00Wa,eso que me das,juan pablo vega,41,0WQ1ixBjLMPw4uK0vZnIh3,eso que me das,2020-01-17,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.733,0.688,9,-7.464,1,0.0682,0.0602,0.000154,0.289,0.828,110.01,227658,33,Winter,2020,2010s,famous
070hrICPvpyzXkbqkRC7Ao,ritmo (bad boys for life) (remix) *,the black eyed peas,35,1WbcLdDqpfZza3TlvzFJJj,bad boys for life soundtrack,2020-01-17,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.794,0.798,10,-4.791,0,0.0602,0.0651,9.18e-05,0.233,0.629,105.069,228571,44,Winter,2020,2010s,famous
57Txi01yKbzaqFP3EmwO4Q,the way we thought,the outset,4,1HAHzP5SM5hKelemd09Hc6,the way we thought,2020-01-17,INDIE POP! TUNES,0HD4Pc1PK8fsyKQq9e2U2v,latin,latin pop,0.489,0.661,1,-6.634,0,0.0412,0.0296,8.19e-06,0.125,0.106,178.34,213761,1,Winter,2020,2010s,hardly recognizable
2izRAdFIQ2ccslSDxO4wp7,start over,able faces,7,2k6dXlxqrt3DFq4cMkmTI0,start over,2020-01-17,INDIE POP! TUNES,0HD4Pc1PK8fsyKQq9e2U2v,latin,latin pop,0.728,0.601,8,-7.038,1,0.034,0.00552,0.0,0.312,0.461,92.029,211424,0,Winter,2020,2010s,hardly recognizable
5wGypb43gWIYWmDO91gYvu,la llamada,felibena,4,0hRDPFpM8EIy6mspTPYp5U,la llamada,2020-01-17,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.799,0.84,6,-8.583,1,0.0741,0.0148,0.00637,0.286,0.42,90.987,216264,1,Winter,2020,2010s,hardly recognizable
33WcWOuiExw6XujNwQ8NaK,kissing strangers,wvlngth,7,0Vs0l3212T3CSgo3RqIUnI,kissing strangers,2020-01-17,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.593,0.906,9,-7.32,0,0.254,0.0045,0.00376,0.12,0.599,150.005,202000,1,Winter,2020,2010s,hardly recognizable
7nhbNqmt5VVvVdgOtVqzZB,te olvidé,naiza,30,0KFVaX4zXCSATk42iYP4gg,te olvidé,2020-01-17,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.8,0.518,6,-8.777,0,0.472,0.158,1.31e-05,0.11,0.597,183.999,182617,0,Winter,2020,2010s,hardly recognizable
7oCJsC7MEpcr8ylb05vLm3,"selfie (feat. zion & lennox, jhay cortez & miky woodz) - remix",de la ghetto,52,2PWkTMtwnDGZs3kDhfjCNX,"selfie (feat. zion & lennox, jhay cortez & miky woodz) [remix]",2020-01-17,El Ritmo,37i9dQZF1DWVOLXBOylBUZ,latin,reggaeton,0.904,0.75,4,-2.745,0,0.199,0.107,0.0,0.0437,0.488,97.001,299381,27,Winter,2020,2010s,hardly recognizable
7JGUQpRKKQf1CfZFBVYPxi,a vapor,sky,50,5e4LbOAKFdEfFzbNPGUZur,a vapor,2020-01-17,El Ritmo,37i9dQZF1DWVOLXBOylBUZ,latin,reggaeton,0.868,0.619,11,-5.008,1,0.0932,0.18,0.0,0.122,0.85,90.989,264427,0,Winter,2020,2010s,hardly recognizable
070hrICPvpyzXkbqkRC7Ao,ritmo (bad boys for life) (remix) *,the black eyed peas,35,1WbcLdDqpfZza3TlvzFJJj,bad boys for life soundtrack,2020-01-17,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.794,0.798,10,-4.791,0,0.0602,0.0651,9.18e-05,0.233,0.629,105.069,228571,44,Winter,2020,2010s,famous
6elUdvgtbNi1LrD3jPLKpe,one shot,hansie,44,5ZzCTm2oxNZdW6bMWCKtmV,one shot,2020-01-17,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.638,0.757,6,-5.166,0,0.0816,0.287,0.000338,0.109,0.737,177.938,162731,0,Winter,2020,2010s,hardly recognizable
5t4UEmk8EY7rX3djdFtXBo,uhhh,dj dylvn,35,4Hs9Ud666eiBdMbO8IrFWs,uhhh,2020-01-17,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.888,0.705,6,-3.996,0,0.268,0.0228,4.56e-05,0.239,0.865,92.025,160303,0,Winter,2020,2010s,hardly recognizable
6MO2bfLHKykUgCChFdw91H,"slide (remix) (feat. pop smoke, a boogie wit da hoodie & chris brown)",h.e.r.,61,7LMJKPGcBZjZf6AEnTBS2t,"slide (remix) (feat. pop smoke, a boogie wit da hoodie & chris brown)",2020-01-17,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.815,0.513,1,-8.363,1,0.244,0.0145,0.000102,0.14,0.17,96.982,296011,64,Winter,2020,2010s,hit
2BWXfyYzeLcK0pbvPp9Itw,richer than ever,fivio foreign,40,4qxqWGRnfYcsP4kzF94Ceq,richer than ever,2020-01-17,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.715,0.537,9,-9.414,1,0.279,0.00235,0.0,0.358,0.287,142.952,185443,34,Winter,2020,2010s,famous
10kkgS1Ua4pgXORO8dUtDL,let you down let you go,jozzy,11,7qPiHoVoT3Pm50AklGFHDS,let you down let you go,2020-01-17,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.787,0.473,0,-9.034,0,0.0371,0.25,1.28e-05,0.114,0.697,125.114,199872,19,Winter,2020,2010s,hardly recognizable
3VD4KW6iJHDVDEBwGTh2f4,priorities,saygrace,34,7y8ueqK0tYapSH80LgXJQC,priorities,2020-01-17,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.748,0.711,11,-5.994,0,0.358,0.179,0.0,0.387,0.137,120.065,192200,13,Winter,2020,2010s,hardly recognizable
5EDTdg6eLRK9aByNMBWCFk,um pouco de você,vitão,54,71HeCCNmwSJpAQy0eZYwV0,ouro,2020-01-17,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,0.774,0.603,9,-7.367,0,0.0711,0.168,0.0,0.288,0.646,89.998,162867,43,Winter,2020,2010s,famous
4lPvpx8AgI31GsZP9HjkGI,certo pra você,mtk,32,5P4NC7RHetv1NH9OrHcQDv,certo pra você,2020-01-17,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,0.783,0.608,4,-6.913,0,0.0354,0.166,0.0,0.107,0.64,117.988,211541,23,Winter,2020,2010s,hardly recognizable
6p1FD2W6hWIDqbtcmKjzU8,my heart,coopex,30,7K2jP7WpPDPQcxwNZ3Qo34,my heart,2020-01-17,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.482,0.667,3,-4.446,1,0.0397,0.251,0.0,0.108,0.2,150.083,182571,8,Winter,2020,2010s,hardly recognizable
34o7op5h46HN2bbqnm0dCh,hold me close,puffcorn,26,6n4fxcTyotuCQziXYXpC6b,hold me close,2020-01-17,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.508,0.682,10,-5.381,1,0.0489,0.0217,0.0,0.343,0.309,127.93,196348,12,Winter,2020,2010s,hardly recognizable
2Mfv5HaqnI18Q9JRv9hqnn,still learning,halsey,70,68enXe5XcJdciSDAZr0Alr,manic,2020-01-17,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,r&b,hip pop,0.708,0.661,0,-6.543,0,0.0546,0.0396,0.000244,0.113,0.317,102.046,211784,51,Winter,2020,2010s,famous
7pecljF8iq39fpYlQvuioL,comme des garçons (like the boys),rina sawayama,26,2tOdOKubtZ8ftdDzkaXiFc,comme des garçons (like the boys),2020-01-17,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.724,0.714,0,-3.776,1,0.116,0.0246,0.00308,0.441,0.65,119.162,181506,0,Winter,2020,2010s,hardly recognizable
2S7GH9bhVzZY6ToOc4T7Q8,blink,meghan trainor,56,6fR2pFmo5u2fKhuKwgBbBE,blink,2020-01-17,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.545,0.581,7,-6.557,0,0.125,0.0117,2.55e-06,0.0915,0.615,175.664,167166,0,Winter,2020,2010s,hardly recognizable
1X8mgsS7R6lcKLjDPeQWum,sad tonight,chelsea cutler,58,3vlDmQ83joVKRD13pq8GhP,how to be human,2020-01-17,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.698,0.694,0,-7.561,1,0.352,0.367,1.04e-05,0.168,0.491,104.827,179093,0,Winter,2020,2010s,hardly recognizable
3gMJMSrU2QETbsILNuybIh,make a move - pt. 2,emma wahlin,17,5Z1moi6b6T4njtHjepFZ9q,make a move (pt. 2),2020-01-17,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.837,0.52,9,-7.575,0,0.14,0.617,0.0182,0.184,0.463,123.972,181200,6,Winter,2020,2010s,hardly recognizable
07uivRw9i8NFjQbxZQu6g7,ボイスメモ no. 5,chanmina,37,1GjMGhXUrUEbxXoKhTh33V,ボイスメモ no. 5,2020-01-17,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.736,0.666,8,-4.503,1,0.0417,0.0795,1.89e-05,0.332,0.22,109.958,163040,55,Winter,2020,2010s,famous
0VSzREd1OjEWJ9tXoFHRQH,those kinda nights (feat. ed sheeran),eminem,76,4otkd9As6YaxxEkIjXPiZ6,music to be murdered by,2020-01-17,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.794,0.637,4,-6.29,0,0.339,0.028,0.0,0.0919,0.393,103.868,177693,59,Winter,2020,2010s,famous
4wNIkl5XGiAACjFBlDWuSd,what a man gotta do,jonas brothers,73,3SgvmlSsTrMuqICaOTlo0p,what a man gotta do,2020-01-17,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.857,0.708,9,-7.158,1,0.0608,0.0101,1.95e-06,0.0908,0.333,113.015,180645,71,Winter,2020,2010s,hit
7FIWs0pqAYbP91WWM0vlTQ,godzilla (feat. juice wrld),eminem,79,4otkd9As6YaxxEkIjXPiZ6,music to be murdered by,2020-01-17,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,81,Winter,2020,2010s,hit
6BabTz7xlvjvBYpbXwbNRo,get up here,rezin,6,0BXn11906tZ24ri2Fmook9,get up here,2020-01-17,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.793,0.592,1,-10.361,1,0.289,0.224,0.0,0.0707,0.671,180.963,201561,0,Winter,2020,2010s,hardly recognizable
4WyG9lfJYVuzwHbDvhNtoq,drain me,sam sky,14,5YX1NwlFM0E4AeGMTypvFs,drain me,2020-01-17,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.382,0.646,11,-6.312,0,0.0684,0.0404,0.0,0.0517,0.333,77.123,195352,0,Winter,2020,2010s,hardly recognizable
12CL6TcFKzLTuAsLmCNS9h,play the fool,gramm thomas,0,0rIZY2S2Uy3Lcpmmk4k73W,play the fool,2020-01-17,"Latest Hits 2020 - Pop, Hip Hop & RnB",7FqZlaYKkQmVnguJbHuj2a,r&b,hip pop,0.543,0.53,1,-6.179,1,0.23,0.0175,5.06e-06,0.114,0.224,180.53,141061,1,Winter,2020,2010s,hardly recognizable
070hrICPvpyzXkbqkRC7Ao,ritmo (bad boys for life) (remix) *,the black eyed peas,35,1WbcLdDqpfZza3TlvzFJJj,bad boys for life soundtrack,2020-01-17,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,r&b,hip pop,0.794,0.798,10,-4.791,0,0.0602,0.0651,9.18e-05,0.233,0.629,105.069,228571,44,Winter,2020,2010s,famous
1eG4WAXiknUV2e6i32UVmL,you,kymara,13,7EL0PevW3njBoZnNoQ5iqZ,you,2020-01-17,NEO SOUL GUITAR,0r5ojPhjqGVq21oQR13UJy,r&b,neo soul,0.63,0.378,3,-11.856,0,0.0925,0.407,0.0,0.129,0.39,139.586,202439,15,Winter,2020,2010s,hardly recognizable
04g1aQFzaegB7ovWaMMIzz,congratulations - don diablo vip mix,don diablo,51,4PFXME1mmhj54RxWMxH5UX,congratulations (don diablo vip mix),2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.818,0.879,7,-4.677,0,0.205,0.0912,0.00561,0.14,0.256,123.98,195484,31,Winter,2020,2010s,famous
1ICPREUY4yMNeFEgbNh7D5,make you mine (feat. moa lisa),mike williams,49,7J7m238D5jzzO8td6XGJHa,make you mine (feat. moa lisa),2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.72,0.781,6,-4.975,0,0.0569,0.0171,1.78e-06,0.215,0.349,126.004,213333,45,Winter,2020,2010s,famous
4RdZfdkgW1OmkajhvcOxA1,long way home,tritonal,50,0nhFehBTPVt8Y5ZVheGCCc,long way home,2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.511,0.795,6,-3.901,0,0.0509,0.0461,0.0,0.138,0.415,129.855,214154,0,Winter,2020,2010s,hardly recognizable
0ylEU11YZmznWtvCJAQm2G,let me take you there (feat. laura white) - arty remix,max styler,43,30FExBe1G7eSqXlvpwu1Us,let me take you there (feat. laura white) [arty remix],2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.483,0.738,11,-6.714,1,0.0393,0.0261,0.0,0.386,0.291,126.091,194762,0,Winter,2020,2010s,hardly recognizable
0rQI0E2VujvJ2bwcNNvHOi,antidote (feat. nico m),ken takano,21,2oVWrFEjjxgDZ90aRlUfuN,antidote (feat. nico m),2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.616,0.963,0,-2.54,0,0.0395,0.198,0.00231,0.174,0.387,125.987,200429,6,Winter,2020,2010s,hardly recognizable
0lzLnZvdNTQATH88ySWAsV,escape,thomas gold,39,7I65T0hvtriJb314xQ7Tnk,escape,2020-01-17,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.438,0.767,3,-4.335,1,0.0422,0.0173,0.0,0.116,0.244,127.96,191719,0,Winter,2020,2010s,hardly recognizable
6eWJkyAJvwvxYBQ9Vd0HtP,find me,trinix,36,1ZnZGOuezAtAhH8BvNWMBn,find me,2020-01-17,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.67,0.521,5,-8.721,0,0.206,0.64,0.0112,0.18,0.716,115.963,178965,0,Winter,2020,2010s,hardly recognizable
6jHeunClv5nFVXQ6jtnaWm,étude post-baroque,nhyx,11,7xyLot8qvUDna1e1VyY8Jj,zéphyr,2020-01-17,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.307,0.671,2,-9.049,1,0.0443,0.728,0.94,0.0925,0.248,199.833,241871,0,Winter,2020,2010s,hardly recognizable
6HD523FPLEolYCPUqUQeEs,rock to the rhythm - extended edit,rombe4t,2,2KDf6EMIPCd5FPest9dh9Y,rock to the rhythm,2020-01-17,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.719,0.949,6,-7.754,0,0.0623,0.000447,0.887,0.0402,0.507,123.0,351220,0,Winter,2020,2010s,hardly recognizable
3orspzb27SCSXJvtfg52I6,feeling good - radio edit,alex herrera,15,4a9qkrvJxmULNMwXv9C1jN,feeling good,2020-01-17,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.739,0.816,5,-8.053,0,0.0477,0.00274,0.00999,0.0827,0.598,121.001,208264,0,Winter,2020,2010s,hardly recognizable
7lOCuVqblMUwmBrRWLhquh,inspector gadget,madam misfit,23,78sRRgpbdRu3B2B23seshd,inspector gadget (electro swing),2020-01-17,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.806,0.743,2,-6.007,1,0.172,0.0146,8.68e-06,0.293,0.653,123.95,186548,15,Winter,2020,2010s,hardly recognizable
1kHxfbiZ6HOagkTTrWbICH,feeling good,mariana bo,28,5yI5N7slBBwiMecIqy5QLg,feeling good,2020-01-17,Electro House - by Spinnin' Records,4pVZ70y8vzzkn2GVwQbQw8,edm,electro house,0.698,0.862,2,-5.197,0,0.0615,0.00521,0.00401,0.274,0.256,125.026,170451,26,Winter,2020,2010s,hardly recognizable
14BmGOdWFMkxiyQ7f4s03L,here with me (feat. nevve),armnhmr,38,4cBVizWVamVwH4v5g6zTto,here with me (feat. nevve),2020-01-17,Big Room EDM,3S03NWbWkrR1e7DPH9rf9Z,edm,big room,0.34,0.796,0,-4.443,1,0.0406,0.12,0.0,0.274,0.346,145.024,205241,0,Winter,2020,2010s,hardly recognizable
0NA3qmF7whDKExwYa6V7WD,therapy,duke dumont,54,1hak2w5O0q0sbvPchtei5R,therapy,2020-01-17,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.521,0.888,4,-5.645,0,0.0443,0.00247,0.00108,0.115,0.115,125.986,220476,35,Winter,2020,2010s,famous
6a2CA3DWbpnd1zMnqMca68,it could be - genix remix,armin van buuren,8,4WPXKl9MztkI4rs84VElPz,"balance (remixes, pt. 1)",2020-01-17,Dancefloor Beats,6mMk6QCzEgT3QGaCV1R4S5,edm,big room,0.678,0.99,3,-5.439,0,0.0425,0.000428,0.88,0.0747,0.235,128.001,168250,0,Winter,2020,2010s,hardly recognizable
7lzZDO0lbY58NTtszwuu35,darling,nath jennings,17,6iFM95vPB2wXciAKnhRY4x,darling,2020-01-17,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.784,0.648,0,-8.703,0,0.396,0.255,3.87e-05,0.328,0.808,128.033,165957,0,Winter,2020,2010s,hardly recognizable
6Q0eXoO7Kdal8oYFnASqpJ,candy shop,olympis,36,1EtewkJs8zxlcKOGYGjVUF,candy shop,2020-01-17,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.751,0.749,6,-8.887,1,0.0787,0.0695,7.89e-06,0.298,0.371,124.969,128784,0,Winter,2020,2010s,hardly recognizable
4q4kSKYYqNlSnFOmmVfuP9,weird,perfect pitch,13,4jy2Rrasz8ZXjIBrereUrx,weird,2020-01-17,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.726,0.804,0,-5.906,0,0.0308,0.0137,0.00069,0.138,0.218,115.021,171000,6,Winter,2020,2010s,hardly recognizable
5l2U8f2VuOCXYS501z4cOw,best days,fuzo,1,0ebxsCtTVEiZS1iop4Ytsm,best days,2020-01-17,ALPAS Music Festival,6pPpLz42hUkr8gbMirkAEl,edm,big room,0.773,0.92,8,-2.213,0,0.141,0.143,0.868,0.205,0.219,125.996,187619,1,Winter,2020,2010s,hardly recognizable
5xv5YlwHeveuhd31bT21cN,make it to heaven (with raye) - rework,david guetta,61,5Pp9joX7PdqKBOJb5S0QnE,make it to heaven (with raye) [rework],2020-01-17,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.679,0.62,7,-8.073,0,0.0375,0.106,2.92e-06,0.102,0.443,120.12,166000,33,Winter,2020,2010s,famous
499kFE5yNFDRMrhKz96Vct,maldad,steve aoki,35,2Pgu9J1194NsIU2dJSlXYO,maldad,2020-01-17,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.674,0.808,1,-4.168,1,0.103,0.00182,7.7e-05,0.259,0.66,104.863,168159,10,Winter,2020,2010s,hardly recognizable
4xdNmYWQFo0ISB7jbTZzMh,the anthem (der alte),dimitri vegas & like mike,55,2VyQt3zhV6a8cEbgbi9Vfi,the anthem (der alte),2020-01-17,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.616,0.834,5,-4.637,0,0.0702,0.0291,0.0323,0.103,0.145,139.89,154714,39,Winter,2020,2010s,famous
1ICPREUY4yMNeFEgbNh7D5,make you mine (feat. moa lisa),mike williams,49,7J7m238D5jzzO8td6XGJHa,make you mine (feat. moa lisa),2020-01-17,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.72,0.781,6,-4.975,0,0.0569,0.0171,1.78e-06,0.215,0.349,126.004,213333,45,Winter,2020,2010s,famous
7lOCuVqblMUwmBrRWLhquh,inspector gadget,madam misfit,23,78sRRgpbdRu3B2B23seshd,inspector gadget (electro swing),2020-01-17,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.806,0.743,2,-6.007,1,0.172,0.0146,8.68e-06,0.293,0.653,123.95,186548,15,Winter,2020,2010s,hardly recognizable
6p1FD2W6hWIDqbtcmKjzU8,my heart,coopex,30,7K2jP7WpPDPQcxwNZ3Qo34,my heart,2020-01-17,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.482,0.667,3,-4.446,1,0.0397,0.251,0.0,0.108,0.2,150.083,182571,8,Winter,2020,2010s,hardly recognizable
34o7op5h46HN2bbqnm0dCh,hold me close,puffcorn,26,6n4fxcTyotuCQziXYXpC6b,hold me close,2020-01-17,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.508,0.682,10,-5.381,1,0.0489,0.0217,0.0,0.343,0.309,127.93,196348,12,Winter,2020,2010s,hardly recognizable
2Mfv5HaqnI18Q9JRv9hqnn,still learning,halsey,70,68enXe5XcJdciSDAZr0Alr,manic,2020-01-17,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.708,0.661,0,-6.543,0,0.0546,0.0396,0.000244,0.113,0.317,102.046,211784,51,Winter,2020,2010s,famous
